meter_id,time_stamp,record_status,total_energy_tot_imp_wh,total_energy_tot_exp_wh,total_energy_tot_imp_va,total_energy_tot_exp_va
SOLAR_04,2026-02-28 23:00:00,0,0.0,11310.69,0,0
SELF_01,2026-02-28 23:00:00,0,4965.72,0.0,0,0
GRID_01,2026-02-28 23:00:00,0,0.0,62777.332,0,0
DEST_01,2026-02-28 23:00:00,0,61648.608,0.0,0,0
BESS_01,2026-02-28 23:30:00,0,0.0,5663.404,0,0
BESS_02,2026-02-28 23:30:00,0,0.0,5638.494,0,0
BESS_03,2026-02-28 23:30:00,0,0.0,5629.826,0,0
BESS_04,2026-02-28 23:30:00,0,0.0,5663.556,0,0
SOLAR_01,2026-02-28 23:30:00,0,0.0,11237.3,0,0
SOLAR_02,2026-02-28 23:30:00,0,0.0,11267.804,0,0
SOLAR_03,2026-02-28 23:30:00,0,0.0,11364.946,0,0
SOLAR_04,2026-02-28 23:30:00,0,0.0,11312.973,0,0
SELF_01,2026-02-28 23:30:00,0,4967.521,0.0,0,0
GRID_01,2026-02-28 23:30:00,0,0.0,62796.802,0,0
DEST_01,2026-02-28 23:30:00,0,61667.689,0.0,0,0
BESS_01,2026-03-01 00:00:00,0,0.0,5665.253,0,0
BESS_02,2026-03-01 00:00:00,0,0.0,5640.517,0,0
BESS_03,2026-03-01 00:00:00,0,0.0,5631.934,0,0
BESS_04,2026-03-01 00:00:00,0,0.0,5666.547,0,0
SOLAR_01,2026-03-01 00:00:00,0,0.0,11240.586,0,0
SOLAR_02,2026-03-01 00:00:00,0,0.0,11270.693,0,0
SOLAR_03,2026-03-01 00:00:00,0,0.0,11367.61,0,0
SOLAR_04,2026-03-01 00:00:00,0,0.0,11315.944,0,0
SELF_01,2026-03-01 00:00:00,0,4969.761,0.0,0,0
GRID_01,2026-03-01 00:00:00,0,0.0,62815.343,0,0
DEST_01,2026-03-01 00:00:00,0,61685.859,0.0,0,0
BESS_01,2026-03-01 00:30:00,0,0.0,5667.253,0,0
BESS_02,2026-03-01 00:30:00,0,0.0,5641.936,0,0
BESS_03,2026-03-01 00:30:00,0,0.0,5634.571,0,0
BESS_04,2026-03-01 00:30:00,0,0.0,5668.455,0,0
SOLAR_01,2026-03-01 00:30:00,0,0.0,11245.364,0,0
SOLAR_02,2026-03-01 00:30:00,0,0.0,11275.297,0,0
SOLAR_03,2026-03-01 00:30:00,0,0.0,11372.382,0,0
SOLAR_04,2026-03-01 00:30:00,0,0.0,11321.35,0,0
SELF_01,2026-03-01 00:30:00,0,4970.773,0.0,0,0
GRID_01,2026-03-01 00:30:00,0,0.0,62841.855,0,0
DEST_01,2026-03-01 00:30:00,0,61711.839,0.0,0,0
BESS_01,2026-03-01 01:00:00,0,0.0,5670.023,0,0
BESS_02,2026-03-01 01:00:00,0,0.0,5643.232,0,0
BESS_03,2026-03-01 01:00:00,0,0.0,5637.288,0,0
BESS_04,2026-03-01 01:00:00,0,0.0,5669.984,0,0
SOLAR_01,2026-03-01 01:00:00,0,0.0,11248.749,0,0
SOLAR_02,2026-03-01 01:00:00,0,0.0,11281.168,0,0
SOLAR_03,2026-03-01 01:00:00,0,0.0,11376.364,0,0
SOLAR_04,2026-03-01 01:00:00,0,0.0,11327.079,0,0
SELF_01,2026-03-01 01:00:00,0,4971.786,0.0,0,0
GRID_01,2026-03-01 01:00:00,0,0.0,62868.12,0,0
DEST_01,2026-03-01 01:00:00,0,61737.577,0.0,0,0
BESS_01,2026-03-01 01:30:00,0,0.0,5671.616,0,0
BESS_02,2026-03-01 01:30:00,0,0.0,5645.884,0,0
BESS_03,2026-03-01 01:30:00,0,0.0,5639.933,0,0
BESS_04,2026-03-01 01:30:00,0,0.0,5672.018,0,0
SOLAR_01,2026-03-01 01:30:00,0,0.0,11254.286,0,0
SOLAR_02,2026-03-01 01:30:00,0,0.0,11285.105,0,0
SOLAR_03,2026-03-01 01:30:00,0,0.0,11381.53,0,0
SOLAR_04,2026-03-01 01:30:00,0,0.0,11332.537,0,0
SELF_01,2026-03-01 01:30:00,0,4973.864,0.0,0,0
GRID_01,2026-03-01 01:30:00,0,0.0,62895.067,0,0
DEST_01,2026-03-01 01:30:00,0,61763.987,0.0,0,0
BESS_01,2026-03-01 02:00:00,0,0.0,5672.744,0,0
BESS_02,2026-03-01 02:00:00,0,0.0,5648.402,0,0
BESS_03,2026-03-01 02:00:00,0,0.0,5641.497,0,0
BESS_04,2026-03-01 02:00:00,0,0.0,5674.962,0,0
SOLAR_01,2026-03-01 02:00:00,0,0.0,11257.308,0,0
SOLAR_02,2026-03-01 02:00:00,0,0.0,11290.02,0,0
SOLAR_03,2026-03-01 02:00:00,0,0.0,11384.651,0,0
SOLAR_04,2026-03-01 02:00:00,0,0.0,11335.757,0,0
SELF_01,2026-03-01 02:00:00,0,4974.871,0.0,0,0
GRID_01,2026-03-01 02:00:00,0,0.0,62916.49,0,0
DEST_01,2026-03-01 02:00:00,0,61784.983,0.0,0,0
BESS_01,2026-03-01 02:30:00,0,0.0,5674.24,0,0
BESS_02,2026-03-01 02:30:00,0,0.0,5650.313,0,0
BESS_03,2026-03-01 02:30:00,0,0.0,5642.704,0,0
BESS_04,2026-03-01 02:30:00,0,0.0,5677.404,0,0
SOLAR_01,2026-03-01 02:30:00,0,0.0,11262.983,0,0
SOLAR_02,2026-03-01 02:30:00,0,0.0,11294.749,0,0
SOLAR_03,2026-03-01 02:30:00,0,0.0,11390.597,0,0
SOLAR_04,2026-03-01 02:30:00,0,0.0,11341.276,0,0
SELF_01,2026-03-01 02:30:00,0,4975.992,0.0,0,0
GRID_01,2026-03-01 02:30:00,0,0.0,62944.295,0,0
DEST_01,2026-03-01 02:30:00,0,61812.232,0.0,0,0
BESS_01,2026-03-01 03:00:00,0,0.0,5676.156,0,0
BESS_02,2026-03-01 03:00:00,0,0.0,5652.311,0,0
BESS_03,2026-03-01 03:00:00,0,0.0,5644.775,0,0
BESS_04,2026-03-01 03:00:00,0,0.0,5680.021,0,0
SOLAR_01,2026-03-01 03:00:00,0,0.0,11266.36,0,0
SOLAR_02,2026-03-01 03:00:00,0,0.0,11297.325,0,0
SOLAR_03,2026-03-01 03:00:00,0,0.0,11395.926,0,0
SOLAR_04,2026-03-01 03:00:00,0,0.0,11343.999,0,0
SELF_01,2026-03-01 03:00:00,0,4977.661,0.0,0,0
GRID_01,2026-03-01 03:00:00,0,0.0,62965.233,0,0
DEST_01,2026-03-01 03:00:00,0,61832.75,0.0,0,0
BESS_01,2026-03-01 03:30:00,0,0.0,5678.012,0,0
BESS_02,2026-03-01 03:30:00,0,0.0,5655.15,0,0
BESS_03,2026-03-01 03:30:00,0,0.0,5646.812,0,0
BESS_04,2026-03-01 03:30:00,0,0.0,5682.258,0,0
SOLAR_01,2026-03-01 03:30:00,0,0.0,11270.718,0,0
SOLAR_02,2026-03-01 03:30:00,0,0.0,11301.492,0,0
SOLAR_03,2026-03-01 03:30:00,0,0.0,11399.77,0,0
SOLAR_04,2026-03-01 03:30:00,0,0.0,11347.882,0,0
SELF_01,2026-03-01 03:30:00,0,4979.101,0.0,0,0
GRID_01,2026-03-01 03:30:00,0,0.0,62989.015,0,0
DEST_01,2026-03-01 03:30:00,0,61856.057,0.0,0,0
BESS_01,2026-03-01 04:00:00,0,0.0,5679.528,0,0
BESS_02,2026-03-01 04:00:00,0,0.0,5657.054,0,0
BESS_03,2026-03-01 04:00:00,0,0.0,5648.402,0,0
BESS_04,2026-03-01 04:00:00,0,0.0,5683.397,0,0
SOLAR_01,2026-03-01 04:00:00,0,0.0,11273.829,0,0
SOLAR_02,2026-03-01 04:00:00,0,0.0,11303.955,0,0
SOLAR_03,2026-03-01 04:00:00,0,0.0,11404.211,0,0
SOLAR_04,2026-03-01 04:00:00,0,0.0,11353.862,0,0
SELF_01,2026-03-01 04:00:00,0,4981.184,0.0,0,0
GRID_01,2026-03-01 04:00:00,0,0.0,63009.074,0,0
DEST_01,2026-03-01 04:00:00,0,61875.715,0.0,0,0
BESS_01,2026-03-01 04:30:00,0,0.0,5681.911,0,0
BESS_02,2026-03-01 04:30:00,0,0.0,5658.48,0,0
BESS_03,2026-03-01 04:30:00,0,0.0,5651.391,0,0
BESS_04,2026-03-01 04:30:00,0,0.0,5686.231,0,0
SOLAR_01,2026-03-01 04:30:00,0,0.0,11278.594,0,0
SOLAR_02,2026-03-01 04:30:00,0,0.0,11309.805,0,0
SOLAR_03,2026-03-01 04:30:00,0,0.0,11407.951,0,0
SOLAR_04,2026-03-01 04:30:00,0,0.0,11358.644,0,0
SELF_01,2026-03-01 04:30:00,0,4982.683,0.0,0,0
GRID_01,2026-03-01 04:30:00,0,0.0,63036.345,0,0
DEST_01,2026-03-01 04:30:00,0,61902.437,0.0,0,0
BESS_01,2026-03-01 05:00:00,0,0.0,5684.887,0,0
BESS_02,2026-03-01 05:00:00,0,0.0,5660.643,0,0
BESS_03,2026-03-01 05:00:00,0,0.0,5652.894,0,0
BESS_04,2026-03-01 05:00:00,0,0.0,5689.022,0,0
SOLAR_01,2026-03-01 05:00:00,0,0.0,11282.658,0,0
SOLAR_02,2026-03-01 05:00:00,0,0.0,11311.914,0,0
SOLAR_03,2026-03-01 05:00:00,0,0.0,11410.564,0,0
SOLAR_04,2026-03-01 05:00:00,0,0.0,11361.759,0,0
SELF_01,2026-03-01 05:00:00,0,4985.149,0.0,0,0
GRID_01,2026-03-01 05:00:00,0,0.0,63055.212,0,0
DEST_01,2026-03-01 05:00:00,0,61920.927,0.0,0,0
BESS_01,2026-03-01 05:30:00,0,0.0,5686.476,0,0
BESS_02,2026-03-01 05:30:00,0,0.0,5662.851,0,0
BESS_03,2026-03-01 05:30:00,0,0.0,5654.738,0,0
BESS_04,2026-03-01 05:30:00,0,0.0,5691.599,0,0
SOLAR_01,2026-03-01 05:30:00,0,0.0,11286.055,0,0
SOLAR_02,2026-03-01 05:30:00,0,0.0,11314.389,0,0
SOLAR_03,2026-03-01 05:30:00,0,0.0,11416.112,0,0
SOLAR_04,2026-03-01 05:30:00,0,0.0,11367.684,0,0
SELF_01,2026-03-01 05:30:00,0,4986.764,0.0,0,0
GRID_01,2026-03-01 05:30:00,0,0.0,63079.162,0,0
DEST_01,2026-03-01 05:30:00,0,61944.396,0.0,0,0
BESS_01,2026-03-01 06:00:00,0,0.0,5687.749,0,0
BESS_02,2026-03-01 06:00:00,0,0.0,5664.116,0,0
BESS_03,2026-03-01 06:00:00,0,0.0,5657.581,0,0
BESS_04,2026-03-01 06:00:00,0,0.0,5694.335,0,0
SOLAR_01,2026-03-01 06:00:00,0,0.0,11288.304,0,0
SOLAR_02,2026-03-01 06:00:00,0,0.0,11320.157,0,0
SOLAR_03,2026-03-01 06:00:00,0,0.0,11419.974,0,0
SOLAR_04,2026-03-01 06:00:00,0,0.0,11372.313,0,0
SELF_01,2026-03-01 06:00:00,0,4988.267,0.0,0,0
GRID_01,2026-03-01 06:00:00,0,0.0,63102.281,0,0
DEST_01,2026-03-01 06:00:00,0,61967.054,0.0,0,0
BESS_01,2026-03-01 06:30:00,0,0.0,5688.809,0,0
BESS_02,2026-03-01 06:30:00,0,0.0,5665.748,0,0
BESS_03,2026-03-01 06:30:00,0,0.0,5659.045,0,0
BESS_04,2026-03-01 06:30:00,0,0.0,5696.092,0,0
SOLAR_01,2026-03-01 06:30:00,0,0.0,11290.829,0,0
SOLAR_02,2026-03-01 06:30:00,0,0.0,11322.679,0,0
SOLAR_03,2026-03-01 06:30:00,0,0.0,11424.516,0,0
SOLAR_04,2026-03-01 06:30:00,0,0.0,11375.511,0,0
SELF_01,2026-03-01 06:30:00,0,4989.639,0.0,0,0
GRID_01,2026-03-01 06:30:00,0,0.0,63119.611,0,0
DEST_01,2026-03-01 06:30:00,0,61984.039,0.0,0,0
BESS_01,2026-03-01 07:00:00,0,0.0,5690.689,0,0
BESS_02,2026-03-01 07:00:00,0,0.0,5668.098,0,0
BESS_03,2026-03-01 07:00:00,0,0.0,5661.662,0,0
BESS_04,2026-03-01 07:00:00,0,0.0,5698.919,0,0
SOLAR_01,2026-03-01 07:00:00,0,0.0,11295.691,0,0
SOLAR_02,2026-03-01 07:00:00,0,0.0,11328.312,0,0
SOLAR_03,2026-03-01 07:00:00,0,0.0,11426.786,0,0
SOLAR_04,2026-03-01 07:00:00,0,0.0,11379.166,0,0
SELF_01,2026-03-01 07:00:00,0,4991.612,0.0,0,0
GRID_01,2026-03-01 07:00:00,0,0.0,63143.733,0,0
DEST_01,2026-03-01 07:00:00,0,62007.68,0.0,0,0
BESS_01,2026-03-01 07:30:00,0,0.0,5692.602,0,0
BESS_02,2026-03-01 07:30:00,0,0.0,5670.847,0,0
BESS_03,2026-03-01 07:30:00,0,0.0,5663.498,0,0
BESS_04,2026-03-01 07:30:00,0,0.0,5701.643,0,0
SOLAR_01,2026-03-01 07:30:00,0,0.0,11300.89,0,0
SOLAR_02,2026-03-01 07:30:00,0,0.0,11330.733,0,0
SOLAR_03,2026-03-01 07:30:00,0,0.0,11431.288,0,0
SOLAR_04,2026-03-01 07:30:00,0,0.0,11382.005,0,0
SELF_01,2026-03-01 07:30:00,0,4993.66,0.0,0,0
GRID_01,2026-03-01 07:30:00,0,0.0,63165.868,0,0
DEST_01,2026-03-01 07:30:00,0,62029.372,0.0,0,0
BESS_01,2026-03-01 08:00:00,0,0.0,5695.297,0,0
BESS_02,2026-03-01 08:00:00,0,0.0,5672.962,0,0
BESS_03,2026-03-01 08:00:00,0,0.0,5665.475,0,0
BESS_04,2026-03-01 08:00:00,0,0.0,5704.159,0,0
SOLAR_01,2026-03-01 08:00:00,0,0.0,11303.08,0,0
SOLAR_02,2026-03-01 08:00:00,0,0.0,11334.313,0,0
SOLAR_03,2026-03-01 08:00:00,0,0.0,11433.599,0,0
SOLAR_04,2026-03-01 08:00:00,0,0.0,11386.793,0,0
SELF_01,2026-03-01 08:00:00,0,4995.108,0.0,0,0
GRID_01,2026-03-01 08:00:00,0,0.0,63186.591,0,0
DEST_01,2026-03-01 08:00:00,0,62049.68,0.0,0,0
BESS_01,2026-03-01 08:30:00,0,0.0,5697.318,0,0
BESS_02,2026-03-01 08:30:00,0,0.0,5674.989,0,0
BESS_03,2026-03-01 08:30:00,0,0.0,5667.228,0,0
BESS_04,2026-03-01 08:30:00,0,0.0,5705.866,0,0
SOLAR_01,2026-03-01 08:30:00,0,0.0,11306.385,0,0
SOLAR_02,2026-03-01 08:30:00,0,0.0,11339.647,0,0
SOLAR_03,2026-03-01 08:30:00,0,0.0,11435.918,0,0
SOLAR_04,2026-03-01 08:30:00,0,0.0,11392.513,0,0
SELF_01,2026-03-01 08:30:00,0,4996.356,0.0,0,0
GRID_01,2026-03-01 08:30:00,0,0.0,63209.53,0,0
DEST_01,2026-03-01 08:30:00,0,62072.159,0.0,0,0
BESS_01,2026-03-01 09:00:00,0,0.0,5699.68,0,0
BESS_02,2026-03-01 09:00:00,0,0.0,5676.341,0,0
BESS_03,2026-03-01 09:00:00,0,0.0,5668.507,0,0
BESS_04,2026-03-01 09:00:00,0,0.0,5708.743,0,0
SOLAR_01,2026-03-01 09:00:00,0,0.0,11312.044,0,0
SOLAR_02,2026-03-01 09:00:00,0,0.0,11343.74,0,0
SOLAR_03,2026-03-01 09:00:00,0,0.0,11440.079,0,0
SOLAR_04,2026-03-01 09:00:00,0,0.0,11396.244,0,0
SELF_01,2026-03-01 09:00:00,0,4997.418,0.0,0,0
GRID_01,2026-03-01 09:00:00,0,0.0,63233.982,0,0
DEST_01,2026-03-01 09:00:00,0,62096.119,0.0,0,0
BESS_01,2026-03-01 09:30:00,0,0.0,5702.348,0,0
BESS_02,2026-03-01 09:30:00,0,0.0,5678.568,0,0
BESS_03,2026-03-01 09:30:00,0,0.0,5670.288,0,0
BESS_04,2026-03-01 09:30:00,0,0.0,5711.587,0,0
SOLAR_01,2026-03-01 09:30:00,0,0.0,11316.467,0,0
SOLAR_02,2026-03-01 09:30:00,0,0.0,11348.785,0,0
SOLAR_03,2026-03-01 09:30:00,0,0.0,11442.782,0,0
SOLAR_04,2026-03-01 09:30:00,0,0.0,11400.25,0,0
SELF_01,2026-03-01 09:30:00,0,4998.653,0.0,0,0
GRID_01,2026-03-01 09:30:00,0,0.0,63258.444,0,0
DEST_01,2026-03-01 09:30:00,0,62120.091,0.0,0,0
BESS_01,2026-03-01 10:00:00,0,0.0,5704.413,0,0
BESS_02,2026-03-01 10:00:00,0,0.0,5680.141,0,0
BESS_03,2026-03-01 10:00:00,0,0.0,5673.055,0,0
BESS_04,2026-03-01 10:00:00,0,0.0,5713.244,0,0
SOLAR_01,2026-03-01 10:00:00,0,0.0,11318.645,0,0
SOLAR_02,2026-03-01 10:00:00,0,0.0,11351.102,0,0
SOLAR_03,2026-03-01 10:00:00,0,0.0,11445.663,0,0
SOLAR_04,2026-03-01 10:00:00,0,0.0,11404.949,0,0
SELF_01,2026-03-01 10:00:00,0,5000.874,0.0,0,0
GRID_01,2026-03-01 10:00:00,0,0.0,63276.357,0,0
DEST_01,2026-03-01 10:00:00,0,62137.646,0.0,0,0
BESS_01,2026-03-01 10:30:00,0,0.0,5707.147,0,0
BESS_02,2026-03-01 10:30:00,0,0.0,5682.062,0,0
BESS_03,2026-03-01 10:30:00,0,0.0,5675.64,0,0
BESS_04,2026-03-01 10:30:00,0,0.0,5715.753,0,0
SOLAR_01,2026-03-01 10:30:00,0,0.0,11321.315,0,0
SOLAR_02,2026-03-01 10:30:00,0,0.0,11356.085,0,0
SOLAR_03,2026-03-01 10:30:00,0,0.0,11451.334,0,0
SOLAR_04,2026-03-01 10:30:00,0,0.0,11407.78,0,0
SELF_01,2026-03-01 10:30:00,0,5002.523,0.0,0,0
GRID_01,2026-03-01 10:30:00,0,0.0,63300.615,0,0
DEST_01,2026-03-01 10:30:00,0,62161.419,0.0,0,0
BESS_01,2026-03-01 11:00:00,0,0.0,5709.02,0,0
BESS_02,2026-03-01 11:00:00,0,0.0,5683.648,0,0
BESS_03,2026-03-01 11:00:00,0,0.0,5678.215,0,0
BESS_04,2026-03-01 11:00:00,0,0.0,5718.612,0,0
SOLAR_01,2026-03-01 11:00:00,0,0.0,11326.311,0,0
SOLAR_02,2026-03-01 11:00:00,0,0.0,11360.266,0,0
SOLAR_03,2026-03-01 11:00:00,0,0.0,11453.879,0,0
SOLAR_04,2026-03-01 11:00:00,0,0.0,11413.559,0,0
SELF_01,2026-03-01 11:00:00,0,5004.577,0.0,0,0
GRID_01,2026-03-01 11:00:00,0,0.0,63324.955,0,0
DEST_01,2026-03-01 11:00:00,0,62185.271,0.0,0,0
BESS_01,2026-03-01 11:30:00,0,0.0,5710.393,0,0
BESS_02,2026-03-01 11:30:00,0,0.0,5684.936,0,0
BESS_03,2026-03-01 11:30:00,0,0.0,5680.141,0,0
BESS_04,2026-03-01 11:30:00,0,0.0,5720.37,0,0
SOLAR_01,2026-03-01 11:30:00,0,0.0,11328.427,0,0
SOLAR_02,2026-03-01 11:30:00,0,0.0,11363.238,0,0
SOLAR_03,2026-03-01 11:30:00,0,0.0,11455.904,0,0
SOLAR_04,2026-03-01 11:30:00,0,0.0,11419.535,0,0
SELF_01,2026-03-01 11:30:00,0,5006.302,0.0,0,0
GRID_01,2026-03-01 11:30:00,0,0.0,63342.663,0,0
DEST_01,2026-03-01 11:30:00,0,62202.625,0.0,0,0
BESS_01,2026-03-01 12:00:00,0,0.0,5713.055,0,0
BESS_02,2026-03-01 12:00:00,0,0.0,5686.811,0,0
BESS_03,2026-03-01 12:00:00,0,0.0,5681.301,0,0
BESS_04,2026-03-01 12:00:00,0,0.0,5722.856,0,0
SOLAR_01,2026-03-01 12:00:00,0,0.0,11332.054,0,0
SOLAR_02,2026-03-01 12:00:00,0,0.0,11367.902,0,0
SOLAR_03,2026-03-01 12:00:00,0,0.0,11458.815,0,0
SOLAR_04,2026-03-01 12:00:00,0,0.0,11422.423,0,0
SELF_01,2026-03-01 12:00:00,0,5008.258,0.0,0,0
GRID_01,2026-03-01 12:00:00,0,0.0,63362.979,0,0
DEST_01,2026-03-01 12:00:00,0,62222.535,0.0,0,0
BESS_01,2026-03-01 12:30:00,0,0.0,5715.795,0,0
BESS_02,2026-03-01 12:30:00,0,0.0,5689.325,0,0
BESS_03,2026-03-01 12:30:00,0,0.0,5684.213,0,0
BESS_04,2026-03-01 12:30:00,0,0.0,5725.265,0,0
SOLAR_01,2026-03-01 12:30:00,0,0.0,11335.975,0,0
SOLAR_02,2026-03-01 12:30:00,0,0.0,11371.27,0,0
SOLAR_03,2026-03-01 12:30:00,0,0.0,11462.516,0,0
SOLAR_04,2026-03-01 12:30:00,0,0.0,11425.194,0,0
SELF_01,2026-03-01 12:30:00,0,5010.234,0.0,0,0
GRID_01,2026-03-01 12:30:00,0,0.0,63385.34,0,0
DEST_01,2026-03-01 12:30:00,0,62244.447,0.0,0,0
BESS_01,2026-03-01 13:00:00,0,0.0,5718.498,0,0
BESS_02,2026-03-01 13:00:00,0,0.0,5691.23,0,0
BESS_03,2026-03-01 13:00:00,0,0.0,5686.501,0,0
BESS_04,2026-03-01 13:00:00,0,0.0,5727.799,0,0
SOLAR_01,2026-03-01 13:00:00,0,0.0,11338.199,0,0
SOLAR_02,2026-03-01 13:00:00,0,0.0,11374.593,0,0
SOLAR_03,2026-03-01 13:00:00,0,0.0,11465.874,0,0
SOLAR_04,2026-03-01 13:00:00,0,0.0,11428.62,0,0
SELF_01,2026-03-01 13:00:00,0,5012.11,0.0,0,0
GRID_01,2026-03-01 13:00:00,0,0.0,63405.226,0,0
DEST_01,2026-03-01 13:00:00,0,62263.936,0.0,0,0
BESS_01,2026-03-01 13:30:00,0,0.0,5721.381,0,0
BESS_02,2026-03-01 13:30:00,0,0.0,5693.782,0,0
BESS_03,2026-03-01 13:30:00,0,0.0,5687.942,0,0
BESS_04,2026-03-01 13:30:00,0,0.0,5730.071,0,0
SOLAR_01,2026-03-01 13:30:00,0,0.0,11343.499,0,0
SOLAR_02,2026-03-01 13:30:00,0,0.0,11377.273,0,0
SOLAR_03,2026-03-01 13:30:00,0,0.0,11469.252,0,0
SOLAR_04,2026-03-01 13:30:00,0,0.0,11434.318,0,0
SELF_01,2026-03-01 13:30:00,0,5013.782,0.0,0,0
GRID_01,2026-03-01 13:30:00,0,0.0,63429.758,0,0
DEST_01,2026-03-01 13:30:00,0,62287.975,0.0,0,0
BESS_01,2026-03-01 14:00:00,0,0.0,5723.005,0,0
BESS_02,2026-03-01 14:00:00,0,0.0,5695.109,0,0
BESS_03,2026-03-01 14:00:00,0,0.0,5689.452,0,0
BESS_04,2026-03-01 14:00:00,0,0.0,5732.598,0,0
SOLAR_01,2026-03-01 14:00:00,0,0.0,11349.383,0,0
SOLAR_02,2026-03-01 14:00:00,0,0.0,11380.598,0,0
SOLAR_03,2026-03-01 14:00:00,0,0.0,11472.603,0,0
SOLAR_04,2026-03-01 14:00:00,0,0.0,11439.951,0,0
SELF_01,2026-03-01 14:00:00,0,5015.564,0.0,0,0
GRID_01,2026-03-01 14:00:00,0,0.0,63453.155,0,0
DEST_01,2026-03-01 14:00:00,0,62310.903,0.0,0,0
BESS_01,2026-03-01 14:30:00,0,0.0,5725.406,0,0
BESS_02,2026-03-01 14:30:00,0,0.0,5696.555,0,0
BESS_03,2026-03-01 14:30:00,0,0.0,5691.609,0,0
BESS_04,2026-03-01 14:30:00,0,0.0,5734.498,0,0
SOLAR_01,2026-03-01 14:30:00,0,0.0,11355.045,0,0
SOLAR_02,2026-03-01 14:30:00,0,0.0,11384.43,0,0
SOLAR_03,2026-03-01 14:30:00,0,0.0,11474.758,0,0
SOLAR_04,2026-03-01 14:30:00,0,0.0,11442.368,0,0
SELF_01,2026-03-01 14:30:00,0,5017.187,0.0,0,0
GRID_01,2026-03-01 14:30:00,0,0.0,63473.502,0,0
DEST_01,2026-03-01 14:30:00,0,62330.841,0.0,0,0
BESS_01,2026-03-01 15:00:00,0,0.0,5727.481,0,0
BESS_02,2026-03-01 15:00:00,0,0.0,5699.463,0,0
BESS_03,2026-03-01 15:00:00,0,0.0,5693.329,0,0
BESS_04,2026-03-01 15:00:00,0,0.0,5736.665,0,0
SOLAR_01,2026-03-01 15:00:00,0,0.0,11359.595,0,0
SOLAR_02,2026-03-01 15:00:00,0,0.0,11389.887,0,0
SOLAR_03,2026-03-01 15:00:00,0,0.0,11478.357,0,0
SOLAR_04,2026-03-01 15:00:00,0,0.0,11446.948,0,0
SELF_01,2026-03-01 15:00:00,0,5018.536,0.0,0,0
GRID_01,2026-03-01 15:00:00,0,0.0,63499.209,0,0
DEST_01,2026-03-01 15:00:00,0,62356.035,0.0,0,0
BESS_01,2026-03-01 15:30:00,0,0.0,5730.054,0,0
BESS_02,2026-03-01 15:30:00,0,0.0,5702.211,0,0
BESS_03,2026-03-01 15:30:00,0,0.0,5695.089,0,0
BESS_04,2026-03-01 15:30:00,0,0.0,5737.685,0,0
SOLAR_01,2026-03-01 15:30:00,0,0.0,11365.451,0,0
SOLAR_02,2026-03-01 15:30:00,0,0.0,11393.001,0,0
SOLAR_03,2026-03-01 15:30:00,0,0.0,11483.041,0,0
SOLAR_04,2026-03-01 15:30:00,0,0.0,11452.539,0,0
SELF_01,2026-03-01 15:30:00,0,5020.656,0.0,0,0
GRID_01,2026-03-01 15:30:00,0,0.0,63524.437,0,0
DEST_01,2026-03-01 15:30:00,0,62380.759,0.0,0,0
BESS_01,2026-03-01 16:00:00,0,0.0,5732.547,0,0
BESS_02,2026-03-01 16:00:00,0,0.0,5703.625,0,0
BESS_03,2026-03-01 16:00:00,0,0.0,5697.512,0,0
BESS_04,2026-03-01 16:00:00,0,0.0,5739.933,0,0
SOLAR_01,2026-03-01 16:00:00,0,0.0,11367.733,0,0
SOLAR_02,2026-03-01 16:00:00,0,0.0,11397.761,0,0
SOLAR_03,2026-03-01 16:00:00,0,0.0,11486.175,0,0
SOLAR_04,2026-03-01 16:00:00,0,0.0,11456.948,0,0
SELF_01,2026-03-01 16:00:00,0,5022.184,0.0,0,0
GRID_01,2026-03-01 16:00:00,0,0.0,63546.07,0,0
DEST_01,2026-03-01 16:00:00,0,62401.96,0.0,0,0
BESS_01,2026-03-01 16:30:00,0,0.0,5734.926,0,0
BESS_02,2026-03-01 16:30:00,0,0.0,5704.683,0,0
BESS_03,2026-03-01 16:30:00,0,0.0,5699.831,0,0
BESS_04,2026-03-01 16:30:00,0,0.0,5741.779,0,0
SOLAR_01,2026-03-01 16:30:00,0,0.0,11370.38,0,0
SOLAR_02,2026-03-01 16:30:00,0,0.0,11402.47,0,0
SOLAR_03,2026-03-01 16:30:00,0,0.0,11489.222,0,0
SOLAR_04,2026-03-01 16:30:00,0,0.0,11460.199,0,0
SELF_01,2026-03-01 16:30:00,0,5024.444,0.0,0,0
GRID_01,2026-03-01 16:30:00,0,0.0,63565.066,0,0
DEST_01,2026-03-01 16:30:00,0,62420.575,0.0,0,0
BESS_01,2026-03-01 17:00:00,0,0.0,5736.484,0,0
BESS_02,2026-03-01 17:00:00,0,0.0,5706.003,0,0
BESS_03,2026-03-01 17:00:00,0,0.0,5701.38,0,0
BESS_04,2026-03-01 17:00:00,0,0.0,5743.755,0,0
SOLAR_01,2026-03-01 17:00:00,0,0.0,11372.476,0,0
SOLAR_02,2026-03-01 17:00:00,0,0.0,11406.691,0,0
SOLAR_03,2026-03-01 17:00:00,0,0.0,11492.514,0,0
SOLAR_04,2026-03-01 17:00:00,0,0.0,11462.436,0,0
SELF_01,2026-03-01 17:00:00,0,5025.638,0.0,0,0
GRID_01,2026-03-01 17:00:00,0,0.0,63582.121,0,0
DEST_01,2026-03-01 17:00:00,0,62437.288,0.0,0,0
BESS_01,2026-03-01 17:30:00,0,0.0,5737.934,0,0
